taxon	stderr	estimate
CAG-302 sp900548425	0.307998950978291	0.328384143245585
CAG-302 sp900549325	0.232509355410211	-0.154582636587909
CAG-302 sp900554615	0.186838869434196	0.0390094654415256
CAG-303 sp000437755	0.0724503218015416	-0.0416550761005409
CAG-303 sp900539455	0.132902081581883	-0.00569189654179131
CAG-307 sp001916215	0.531836320738927	-0.0290164537016393
CAG-312 sp002405555	0.202510404563745	0.401637427498397
CAG-312 sp002437405	0.0816882165677997	-0.069833978242922
CAG-313 sp000433035	0.0691634431030191	-0.0186542513043093
CAG-313 sp003539625	0.34415725924185	0.0479365032060093
CAG-313 sp900539265	0.132949005839707	0.0465945405874687
CAG-314 sp000437915	0.450218000789882	0.304375643418745
CAG-314 sp900551395	0.183515294152503	-0.183854108968454
CAG-317 sp000433215	0.0858017188332893	0.0465588001367747
CAG-317 sp000433535	0.118348137212586	0.0630427061876652
CAG-317 sp900543415	0.053626054360719	0.165861014408266
CAG-345 sp000433315	1.0227976499816	-0.110608545264471
CAG-349 sp001940895	0.179321972320305	0.106864871140588
CAG-349 sp003539515	0.170952431594326	-0.00379798113689906
CAG-353 sp900066885	0.319224435347485	0.110598664397263
CAG-353 sp900768995	0.0635218074851465	-0.00750818214256109
CAG-354 sp001915925	0.441772764444581	-0.135607109512479
CAG-354 sp900552655	0.198614221390014	-0.031012855077767
CAG-354 sp900553015	0.311873569875516	0.0285746033437861
CAG-354 sp900555085	0.0617357027221458	0.0509155775626155
CAG-354 sp900754085	0.048260984171244	-0.135116651655012
CAG-354 sp900759015	0.520749605611157	0.0617625251627367
CAG-390 sp000437015	0.497913331923244	0.446666175357631
CAG-390 sp003523225	0.201677323243762	0.280311937244436
CAG-390 sp900753295	0.112539721333919	0.0565601727338459
CAG-41 sp900066215	0.132515900341012	-0.108567687674898
CAG-411 sp000437275	0.196666046564685	-0.194533384486512
CAG-417 sp000432835	0.458931114788699	0.419104276445212
CAG-433 sp000433675	0.306741632097907	-0.120019356248258
CAG-433 sp900546245	0.383924938377328	-0.377473505616456
CAG-448 sp000433415	0.141899459736742	0.139248651309514
CAG-448 sp003150135	0.0696628708651021	-0.0124572874024931
CAG-449 sp000432895	0.334794445402611	0.234634160105403
CAG-449 sp900551385	0.375923452217826	0.491909844219384
CAG-45 sp000438375	0.266833379959204	-0.0424807240749759
CAG-451 sp000438295	0.704741334998569	-0.437523929673743
CAG-451 sp900758495	0.17220148019473	-0.0821850316132792
CAG-451 sp900760545	0.246433807676935	0.120988481153493
CAG-452 sp000434035	0.338890688903944	0.177537627263548
CAG-452 sp900770415	0.184544512000257	-0.128398489961089
CAG-460 sp000437315	0.508184970075119	0.420043526015802
CAG-460 sp000437355	0.138986890019011	0.200887753013962
CAG-460 sp000438075	0.484050243205349	0.540511175263415
CAG-460 sp900544625	0.308031815265638	-0.0149786389739198
CAG-460 sp900546715	0.0439029183702992	-0.000931966648367663
CAG-460 sp900551525	0.240686905800553	0.391101331939442
CAG-462 sp003489705	0.102352288914407	-0.0691634645771806
CAG-462 sp900291465	0.134745656590169	0.0715589495230973
CAG-462 sp900765575	0.231619048433308	-0.310559506970468
CAG-465 sp000433135	0.266540683771056	-0.0379451371869092
CAG-465 sp000433335	0.392607373839508	0.0994912380601384
CAG-465 sp000433755	0.386914570603543	-0.159157620502666
CAG-465 sp900554875	0.196684787628363	-0.278484495114544
CAG-475 sp900547975	0.223154192540444	0.0906301319059224
CAG-475 sp900548005	0.189665949196107	-0.0757227623330292
CAG-475 sp900550915	0.221776019567089	-0.0632803057259984
CAG-475 sp900763875	0.292147683132697	0.0650946329123483
CAG-484 sp000431315	0.299546469152304	0.249110639831651
CAG-484 sp900554385	0.0689788829910762	-0.143413970838225
CAG-485 sp000437495	0.0487221993016489	0.0192283042671771
CAG-485 sp001701295	0.0590200320026117	-0.15823139842254
CAG-485 sp002361235	0.0801624161535392	-0.0225017697219374
CAG-485 sp002491165	0.179870312850276	-0.231975972059277
CAG-485 sp900321585	0.213649972024267	-0.334533555267098
CAG-485 sp900542185	0.235667059978641	-0.271340291934046
CAG-485 sp900547755	0.126875342535355	-0.14462573518883
CAG-485 sp900549375	0.167406029255173	-0.222122539537289
CAG-485 sp900550645	0.0476411542624217	0.0173862252683806
CAG-485 sp900552315	0.0367805839323185	-0.00153504354359799
CAG-485 sp900554345	0.136265836167399	-0.294249416400984
CAG-485 sp900554845	0.0604324679035503	-0.116599557049026
CAG-485 sp900555915	0.0428169544488756	0.0123097844491606
CAG-485 sp900556595	0.44120737156498	-0.1911903723088
CAG-485 sp900759795	0.051562460900963	-0.0600232595624601
CAG-485 sp900760735	0.0480303938770882	-0.0135260073858915
CAG-485 sp900760815	0.186916040872672	-0.291943177911447
CAG-485 sp900760885	0.118848300410027	0.128661206527542
CAG-485 sp900761855	0.101274229922311	-0.163338694889681
CAG-485 sp900766975	0.171230383572198	-0.136416203158988
CAG-485 sp900767075	0.101911118381745	-0.0517167897655579
CAG-488 sp000434055	0.0853628005055686	-0.10484440760539
CAG-488 sp000434915	0.200802987019844	-0.263402811944039
CAG-488 sp003486665	0.0459806660410965	-0.00924712344585237
CAG-488 sp900539465	0.325692027871188	0.391195534909047
CAG-488 sp900554995	0.0624128600029376	-0.0530184729601997
CAG-492 sp000434015	0.275776724115785	-0.0193382124151102
CAG-492 sp000434335	0.158018300291723	-0.217616997737673
CAG-492 sp900553225	0.242384091900829	0.210958409077895
CAG-492 sp900557045	0.215908319508337	0.163197925843025
CAG-492 sp900557195	0.0476788628469482	-0.14272731814789
CAG-495 sp001917125	0.357340919996372	0.423339031747166
CAG-495 sp900538765	0.200077553091251	0.00396767289267825
CAG-495 sp900551585	0.0516123239771548	0.152020059135962
CAG-510 sp000434615	0.087016188025928	0.0578715061633959
CAG-510 sp900550475	0.1273798502068	-0.0904900796375599
CAG-510 sp900551115	0.0918688791385869	-0.0507498619390631
CAG-533 sp000434495	0.536409917283646	0.333623699824406
CAG-533 sp004563275	0.222215583816584	0.0290235953452747
CAG-533 sp900551105	0.495166922778397	0.452484224580883
CAG-533 sp900553855	0.46042400207362	-0.325458327325176
CAG-557 sp000435275	0.174906987734762	-0.37136317896166
CAG-56 sp900539525	0.0685610179551169	0.0219564816702875
CAG-56 sp900752065	0.0362397867893429	-0.026266908524065
CAG-56 sp900762665	0.0413638960876646	-0.0132360508072622
CAG-582 sp000435515	0.205746246908777	-0.31025738956759
CAG-582 sp900760845	0.115995688861382	-0.143960731534625
CAG-590 sp000431135	0.168285965252552	-0.15596314848567
CAG-590 sp900544905	0.0484438491401836	-0.189540250516368
CAG-590 sp900548855	0.0758172103927846	-0.129889370831301
CAG-590 sp900552885	0.0938036547479788	-0.0246164688572128
CAG-590 sp900769115	0.0843590681484148	-0.027856773733457
CAG-594 sp000434835	0.455710489356285	0.484651250982003
CAG-594 sp900771805	0.0489414961845082	-0.0389634905066436
CAG-594 sp900772415	0.14393835870328	0.439538909343884
CAG-603 sp900066105	0.144177381404876	-0.174682424339082
CAG-605 sp000433255	0.175743464342527	0.0662815030436564
CAG-605 sp000433475	0.155775976903838	-0.0503370228074884
CAG-605 sp900545005	0.194858889102596	0.15955232296928
CAG-611 sp900552235	0.174854322319411	0.220909352487397
CAG-617 sp000431275	0.272257726758758	0.0210056902888603
CAG-617 sp000438115	0.251452935134257	-0.067290268827578
CAG-617 sp900553285	0.0453361064288756	0.0263965469627638
CAG-628 sp000438415	0.38356756712595	0.406627946366983
CAG-628 sp003524085	0.381603602345613	-0.0507892266741145
CAG-631 sp900754115	0.0524835156755737	0.0790446881441969
CAG-631 sp900762575	0.167873436630896	0.145075287145208
CAG-632 sp000431515	0.210354790820659	0.00388197831307814
CAG-632 sp002406015	0.102516773251033	-0.0750024825467059
CAG-632 sp900539185	0.128298593623346	-0.0965478790893979
CAG-698 sp000431235	0.302617516138929	0.37269858188563
CAG-710 sp000432595	0.204074236802974	0.147985408856282
CAG-724 sp003524145	0.209310592949712	0.34258380936639
CAG-724 sp900551005	0.0734696141904851	0.0250414678965877
CAG-762 sp000432575	0.613335583160139	0.333089912243457
CAG-762 sp900551315	0.348575506777926	0.366631190540455
CAG-776 sp000438195	0.23538983955359	-0.277325535671457
CAG-776 sp900758895	0.0436753223417747	-0.0245469201435253
CAG-791 sp000431495	0.0600913279575676	-0.0725329531693915
CAG-791 sp900315055	0.0656885670121573	0.0134250163181479
CAG-793 sp000433915	0.275304155028382	-0.0979098614332244
CAG-793 sp900557475	0.132074985649697	0.00782882237790336
CAG-81 sp000435795	0.162527465760873	0.207704959817371
CAG-81 sp900066055	0.218275216684411	-0.33888514932565
CAG-81 sp900066535	0.294776455160826	-0.379417184081301
CAG-81 sp900066785	0.151687795478758	-0.338297051370284
CAG-81 sp900541255	0.0428668226330518	-0.00780719237112618
CAG-81 sp900556965	0.197447559261198	-0.0971047364527206
CAG-822 sp000432855	0.243620575727651	-0.108583643847991
CAG-822 sp900546055	0.138208207766996	-0.0196280119788778
CAG-83 sp000431575	0.0763184221309749	0.0849528741074856
CAG-83 sp000435555	0.480015231505383	0.156617474002336
CAG-83 sp000435975	0.215577298704351	0.138277885664022
CAG-83 sp001916855	0.262096666194326	0.152128758441668
CAG-83 sp003487665	0.224217384425735	-0.00271482977228817
CAG-83 sp003539495	0.0905196939308617	-0.0468450326958177
CAG-83 sp900313295	0.316645695193942	0.298234893398473
CAG-83 sp900545495	0.169322565688	0.0678285452945754
CAG-83 sp900545585	0.160942823130441	-0.171929336502496
CAG-83 sp900547745	0.193302663269592	-0.00582927108060719
CAG-83 sp900548615	0.305306468697561	0.167999783689093
CAG-83 sp900549395	0.196675500916447	0.185092234794885
CAG-83 sp900550585	0.167338441057296	0.0237879421881959
CAG-83 sp900550615	0.130696147844452	0.183120479423015
CAG-83 sp900551355	0.276580977178769	0.182750783787149
CAG-83 sp900551995	0.293595229127127	0.205730155812162
CAG-83 sp900552475	0.333411290324906	0.255223330334084
CAG-83 sp900552725	0.234869583052808	0.0168670653216422
CAG-83 sp900554275	0.232901663037185	0.0721614581205727
CAG-83 sp900555735	0.302487164654569	0.208866367631593
CAG-83 sp900556015	0.365924836630723	0.278244975157344
CAG-83 sp900756715	0.0975990985858608	0.0205949844057471
CAG-83 sp902388735	0.26639996116246	0.289050899889953
CAG-831 sp000432775	0.170006158459801	-0.102918923931818
CAG-831 sp900544175	0.348456050786376	0.309168204739754
CAG-831 sp900769885	0.208812942627736	-0.101248342203066
CAG-831 sp902388455	0.156780264541204	0.0644348273857547
CAG-841 sp000437375	0.165693673669089	0.109873789131629
CAG-841 sp002479075	0.190503232968641	-0.0573836125184907
CAG-841 sp900544285	0.216193412776492	0.148504220414869
CAG-873 sp001701165	0.174721114283723	-0.0844584788522472
CAG-873 sp002493945	0.093404818734694	-0.0958637304404193
CAG-873 sp004552485	0.115031964088992	-0.0489022708644671
CAG-873 sp009775195	0.102943112484859	-0.160309830854305
CAG-873 sp900540625	0.4783086493757	-1.12041048465533
CAG-873 sp900541865	0.132229958409578	-0.355122714573965
CAG-873 sp900548975	0.048562455987517	0.0264395729119933
CAG-873 sp900550395	0.0550636515654897	-0.0683600903499065
CAG-873 sp900554265	0.0795531540700099	-0.216552500203584
CAG-873 sp900554715	0.172530752424193	-0.301022143254495
CAG-873 sp900555715	0.240925070376138	-0.0756846175582049
CAG-873 sp900755985	0.150603436952358	-0.00359828970740562
CAG-873 sp900759845	0.137584264410309	-0.100891033172633
CAG-877 sp000433455	0.198947636584093	-0.0972655755721982
CAG-877 sp900548695	0.0926739441187616	0.11996934317154
CAG-877 sp900552495	0.241728430930763	-0.272069663666166
CAG-877 sp900554305	0.0493103573878827	0.0189673489734416
CAG-877 sp900554315	0.181843271612611	-0.402900746966753
CAG-877 sp900753325	0.240823269928937	-0.16717493462722
CAG-877 sp900768815	0.235145685564827	0.638614373548731
CAG-878 sp000432255	0.46044866123923	0.0299463146252775
CAG-882 sp000435595	0.120255571620089	-0.156675699436525
CAG-882 sp003486385	0.170094636834393	-0.417176916527619
CAG-882 sp900545175	0.164510878802484	-0.258404769416237
CAG-882 sp900545455	0.112850774296467	-0.18685672459336
CAG-884 sp000433875	0.378496453821166	0.292977774715141
CAG-914 sp000437895	0.241443105469896	0.221503311037702
CAG-917 sp000437555	0.119000961243807	-0.287809483003662
CAG-95 sp000436115	0.14424240745176	-0.235186601324351
CAG-95 sp000438155	0.135215650475832	-0.224709605153063
CAG-95 sp900066375	0.0813475365488656	-0.110435473629668
CAG-95 sp900553305	0.0641046799127616	-0.0915699703370325
CAG-95 sp900554925	0.0471178788644421	-0.00830231871463035
CAG-964 sp000435335	0.0598050260089213	0.0745388173810124
CAG-964 sp902789345	0.0415046305554128	0.0164039721197753
CAG-988 sp003149915	0.20502385821043	0.0193604632709197
CHH4-2 sp002899675	0.0482514564849952	0.0735054710730368
COE1 sp001916965	0.157288487623335	-0.382309735583238
COE1 sp900753305	0.144149300883312	-0.278467807597957
Caecibacter hominis	0.421172811092072	-0.517440368009839
Caecibacter massiliensis	0.202719674804642	0.377804708451092
Caecibacter sp003467125	0.343654152661098	-0.0126934277011229
Campylobacter_B hominis	0.137107741711135	-0.183515990535641
Caproiciproducens sp000752215	0.141865131154061	0.127976936804281
Catenibacillus sp900553975	0.0404132429469317	0.00580335211283248
Catenibacillus sp900557175	0.077794213656807	0.13554788600813
Catenibacillus sp902363555	0.103894661410243	0.0141576301472503
Catenibacterium mitsuokai	0.448615716569088	0.666110693262351
Catenibacterium sp000437715	0.268255438211388	0.1973400146194
Catenibacterium sp900540665	0.235458024749843	0.15367438539093
Catenibacterium sp900540685	0.378621771436202	0.452921305407862
Catenibacterium sp900764565	0.316453373921261	0.105432411670771
Catenibacterium sp900764725	0.30985953233762	0.401423827063509
Christensenella hongkongensis	0.188228579060673	0.30038998122969
Christensenella minuta	0.10286686890693	0.144265181417323
Christensenella sp001678845	0.236489840382478	-0.321730613653106
Christensenella timonensis	0.183945500014138	0.172392606035977
Citrobacter braakii	0.100535540861917	0.155040278584652
Citrobacter europaeus	0.2367220301019	0.189561425247043
Citrobacter freundii	0.0530248465361877	0.0091481245056823
Citrobacter gillenii	0.116623077858044	-0.0175382550005092
Citrobacter portucalensis	0.300550098664916	-0.133488224139567
Citrobacter portucalensis_A	0.254251118683513	0.369661094652824
Citrobacter werkmanii	0.157808674990471	0.176272282497524
Citrobacter youngae	0.165520587340878	0.0319330040017687
Citrobacter_A amalonaticus	0.221998580103084	0.0387583065627359
Citrobacter_A farmeri	0.306051387840486	0.132852652058437
Citrobacter_A sedlakii	0.228143209980027	0.0963106933321668
Citrobacter_A sp009363175	0.0501797867621209	0.0800440629855263
Citrobacter_B koseri	0.249058850759372	0.131965876843332
Cloacibacillus evryensis	0.386029012311894	-0.477961203596645
Cloacibacillus porcorum	0.348079099847919	0.638486319211883
Clostridioides difficile	0.0427827230719671	0.0539235248436754
Clostridium baratii	0.142238439952188	0.122647088151263
Clostridium beijerinckii	0.060240342876113	-0.105928193255492
Clostridium butyricum	0.0966072303466319	-0.251059385951937
Clostridium celatum	0.154583234621298	0.222196162385183
Clostridium cuniculi	0.1821116157302	0.125776584789556
Clostridium disporicum_A	0.152832906630355	0.103362347552653
Clostridium neonatale	0.036579450239709	-0.0149959130913107
Clostridium paraputrificum	0.211458458360227	0.372682124214769
Clostridium saudiense	0.329276267053188	0.584099487481104
Clostridium sp000435835	0.31990760623421	0.328125651907695
Clostridium sp001916075	0.29264245624421	0.268838449983086
Clostridium sp900539375	0.175724700653942	-0.253531246133115
Clostridium sp900540255	0.181715940915611	0.00651998770893096
Clostridium sp900543325	0.242418484690003	-0.0556404387594303
Clostridium sp900547475	0.135912758542481	0.124171941065557
Clostridium sp900759995	0.0684984951684001	0.064289066441782
Clostridium sp900766315	0.153927395676814	0.235386949995945
Clostridium sp900769625	0.0426360859200706	-0.0419218684558678
Clostridium_A leptum	0.308338626109898	0.338703606258029
Clostridium_AA polynesiense	0.0333737935502954	0.0482733017990735
Clostridium_AP scindens	0.0917984414760317	0.0873867740609697
Clostridium_AQ innocuum	0.0857933343715293	0.119807890099913
Clostridium_AQ sp000165065	0.185244444273503	-0.0454434433848799
Clostridium_AQ sp003481775	0.0443696714236497	0.0430675729045771
Clostridium_AQ sp900552125	0.134354847999834	0.0927446119865627
Clostridium_B sp902809985	0.157868137423956	0.00128847183320542
Clostridium_E jeddahense	0.0894383465570176	0.0176434160662068
Clostridium_E sporosphaeroides	0.162057120938715	0.0803311076943362
Clostridium_P perfringens	0.266341170199337	0.206160602178763
Clostridium_Q saccharolyticum_A	0.104040954684842	-0.0613839417571432
Clostridium_Q sp000435655	0.211981450648466	0.11189673445037
Clostridium_Q sp003024715	0.278113680528671	-0.222876586840838
Clostridium_Q sp900547735	0.0401623536050481	0.0442608629936046
